country_code,country,year,indicator_code,indicator,value,imputed,abs_change,pct_change,avg_annual_change
USA,United States,2001,SE.TER.ENRR,matricula_terciaria_bruta_pct,87.6,False,1.32,1.52,0.057
USA,United States,2002,SE.TER.ENRR,matricula_terciaria_bruta_pct,87.62,False,1.32,1.52,0.057
USA,United States,2003,SE.TER.ENRR,matricula_terciaria_bruta_pct,87.16,False,1.32,1.52,0.057
USA,United States,2004,SE.TER.ENRR,matricula_terciaria_bruta_pct,87.2,False,1.32,1.52,0.057
USA,United States,2005,SE.TER.ENRR,matricula_terciaria_bruta_pct,86.32,False,1.32,1.52,0.057
USA,United States,2006,SE.TER.ENRR,matricula_terciaria_bruta_pct,87.08,False,1.32,1.52,0.057
USA,United States,2007,SE.TER.ENRR,matricula_terciaria_bruta_pct,87.16499999999999,True,1.32,1.52,0.057
USA,United States,2008,SE.TER.ENRR,matricula_terciaria_bruta_pct,87.25,False,1.32,1.52,0.057
USA,United States,2009,SE.TER.ENRR,matricula_terciaria_bruta_pct,87.86,False,1.32,1.52,0.057
USA,United States,2010,SE.TER.ENRR,matricula_terciaria_bruta_pct,87.89,False,1.32,1.52,0.057
USA,United States,2011,SE.TER.ENRR,matricula_terciaria_bruta_pct,87.33,False,1.32,1.52,0.057
USA,United States,2012,SE.TER.ENRR,matricula_terciaria_bruta_pct,87.64,False,1.32,1.52,0.057
USA,United States,2013,SE.TER.ENRR,matricula_terciaria_bruta_pct,88.24,False,1.32,1.52,0.057
USA,United States,2014,SE.TER.ENRR,matricula_terciaria_bruta_pct,87.13,False,1.32,1.52,0.057
USA,United States,2015,SE.TER.ENRR,matricula_terciaria_bruta_pct,87.6,False,1.32,1.52,0.057
USA,United States,2016,SE.TER.ENRR,matricula_terciaria_bruta_pct,87.2,False,1.32,1.52,0.057
USA,United States,2017,SE.TER.ENRR,matricula_terciaria_bruta_pct,87.51,False,1.32,1.52,0.057
USA,United States,2018,SE.TER.ENRR,matricula_terciaria_bruta_pct,87.655,True,1.32,1.52,0.057
USA,United States,2019,SE.TER.ENRR,matricula_terciaria_bruta_pct,87.8,False,1.32,1.52,0.057
USA,United States,2020,SE.TER.ENRR,matricula_terciaria_bruta_pct,87.24,False,1.32,1.52,0.057
USA,United States,2021,SE.TER.ENRR,matricula_terciaria_bruta_pct,87.65,False,1.32,1.52,0.057
USA,United States,2022,SE.TER.ENRR,matricula_terciaria_bruta_pct,87.46,False,1.32,1.52,0.057
USA,United States,2023,SE.TER.ENRR,matricula_terciaria_bruta_pct,88.21,False,1.32,1.52,0.057
